XCoord,YCoord,OID,FIELD1,START_STAT,START_ST_1
-73.97632328,40.68382604,1077144,1077144,40.683826,-73.976323
-73.97632328,40.68382604,1077145,1077145,40.683826,-73.976323
-73.96476280,40.68851534,1077209,1077209,40.688515,-73.964763
-73.97372990,40.69178230,1077210,1077210,40.691782,-73.973730
-73.97632328,40.68382604,1077238,1077238,40.683826,-73.976323
-73.97632328,40.68382604,1077247,1077247,40.683826,-73.976323
-73.96563307,40.68650065,1077286,1077286,40.686501,-73.965633
-73.96023854,40.68900443,1077329,1077329,40.689004,-73.960239
-73.98912867,40.68926942,1077369,1077369,40.689269,-73.989129
-73.96563307,40.68650065,1077402,1077402,40.686501,-73.965633
-73.97703874,40.69327018,1077440,1077440,40.693270,-73.977039
-73.96087600,40.71045100,1077449,1077449,40.710451,-73.960876
-73.96024116,40.71534825,1077466,1077466,40.715348,-73.960241
-73.99052739,40.69475701,1077473,1077473,40.694757,-73.990527
-73.96986848,40.69794000,1077531,1077531,40.697940,-73.969868
-73.96986848,40.69794000,1077539,1077539,40.697940,-73.969868
-73.97372990,40.69178230,1077596,1077596,40.691782,-73.973730
-73.95381995,40.69331716,1077606,1077606,40.693317,-73.953820
-73.97992700,40.69977300,1077641,1077641,40.699773,-73.979927
-73.95381995,40.69331716,1077741,1077741,40.693317,-73.953820
-73.97372990,40.69178230,1077855,1077855,40.691782,-73.973730
-73.97493121,40.68981035,1077932,1077932,40.689810,-73.974931
-73.97632328,40.68382604,1077970,1077970,40.683826,-73.976323
-73.96024116,40.71534825,1078059,1078059,40.715348,-73.960241
-73.96024116,40.71534825,1078060,1078060,40.715348,-73.960241
-73.98912867,40.68926942,1078150,1078150,40.689269,-73.989129
-73.96476280,40.68851534,1078297,1078297,40.688515,-73.964763
-73.96476280,40.68851534,1078298,1078298,40.688515,-73.964763
-73.96087600,40.71045100,1078376,1078376,40.710451,-73.960876
-73.96834101,40.70827295,1078391,1078391,40.708273,-73.968341
-73.95381995,40.69331716,1078581,1078581,40.693317,-73.953820
-73.96024116,40.71534825,1078589,1078589,40.715348,-73.960241
-73.96024116,40.71534825,1078625,1078625,40.715348,-73.960241
-73.98362464,40.69474881,1078665,1078665,40.694749,-73.983625
-73.97632328,40.68382604,1078674,1078674,40.683826,-73.976323
-73.96087600,40.71045100,1078732,1078732,40.710451,-73.960876
-73.96986848,40.69794000,1078810,1078810,40.697940,-73.969868
-73.96986848,40.69794000,1078812,1078812,40.697940,-73.969868
-73.96986848,40.69794000,1078814,1078814,40.697940,-73.969868
-73.99548059,40.70037867,1078833,1078833,40.700379,-73.995481
-73.95643107,40.69064950,1078852,1078852,40.690649,-73.956431
-73.96476280,40.68851534,1078868,1078868,40.688515,-73.964763
-73.95643107,40.69064950,1078891,1078891,40.690649,-73.956431
-73.95643107,40.69064950,1078905,1078905,40.690649,-73.956431
-73.96476280,40.68851534,1078922,1078922,40.688515,-73.964763
-73.98362464,40.69474881,1079049,1079049,40.694749,-73.983625
-73.98362464,40.69474881,1079054,1079054,40.694749,-73.983625
-73.96986848,40.69794000,1079063,1079063,40.697940,-73.969868
-73.96986848,40.69794000,1079081,1079081,40.697940,-73.969868
-73.96986848,40.69794000,1079114,1079114,40.697940,-73.969868
-73.96476280,40.68851534,1079171,1079171,40.688515,-73.964763
-73.96087600,40.71045100,1079177,1079177,40.710451,-73.960876
-73.96087600,40.71045100,1079196,1079196,40.710451,-73.960876
-73.96024116,40.71534825,1079367,1079367,40.715348,-73.960241
-73.96087600,40.71045100,1079384,1079384,40.710451,-73.960876
-73.96087600,40.71045100,1079398,1079398,40.710451,-73.960876
-73.97372990,40.69178230,1079401,1079401,40.691782,-73.973730
-73.97493121,40.68981035,1079479,1079479,40.689810,-73.974931
-73.96563307,40.68650065,1079517,1079517,40.686501,-73.965633
-73.96087600,40.71045100,1079561,1079561,40.710451,-73.960876
-73.95643107,40.69064950,1079639,1079639,40.690649,-73.956431
-73.97703874,40.69327018,1079737,1079737,40.693270,-73.977039
-73.99548059,40.70037867,1079773,1079773,40.700379,-73.995481
-73.96087600,40.71045100,1079809,1079809,40.710451,-73.960876
-73.96834101,40.70827295,1079927,1079927,40.708273,-73.968341
-73.96024116,40.71534825,1080116,1080116,40.715348,-73.960241
-73.96024116,40.71534825,1080117,1080117,40.715348,-73.960241
-73.98912867,40.68926942,1080127,1080127,40.689269,-73.989129
-73.96024116,40.71534825,1080155,1080155,40.715348,-73.960241
-73.97992700,40.69977300,1080274,1080274,40.699773,-73.979927
-73.96024116,40.71534825,1080296,1080296,40.715348,-73.960241
-73.96024116,40.71534825,1080304,1080304,40.715348,-73.960241
-73.96023854,40.68900443,1080663,1080663,40.689004,-73.960239
-73.96024116,40.71534825,1080683,1080683,40.715348,-73.960241
-73.99052739,40.69475701,1080756,1080756,40.694757,-73.990527
-73.96087600,40.71045100,1081089,1081089,40.710451,-73.960876
-73.98068914,40.69839895,1081093,1081093,40.698399,-73.980689
-73.98068914,40.69839895,1081096,1081096,40.698399,-73.980689
-73.98068914,40.69839895,1081118,1081118,40.698399,-73.980689
-73.96087600,40.71045100,1081138,1081138,40.710451,-73.960876
-73.96024116,40.71534825,1081255,1081255,40.715348,-73.960241
-73.95381995,40.69331716,1081294,1081294,40.693317,-73.953820
-73.97632328,40.68382604,1081300,1081300,40.683826,-73.976323
-73.95381995,40.69331716,1081301,1081301,40.693317,-73.953820
-73.96834101,40.70827295,1081380,1081380,40.708273,-73.968341
-73.96563307,40.68650065,1081439,1081439,40.686501,-73.965633
-73.95381995,40.69331716,1081648,1081648,40.693317,-73.953820
-73.96563307,40.68650065,1081663,1081663,40.686501,-73.965633
-73.96563307,40.68650065,1081677,1081677,40.686501,-73.965633
-73.96024116,40.71534825,1081779,1081779,40.715348,-73.960241
-73.97100056,40.70531194,1081823,1081823,40.705312,-73.971001
-73.96024116,40.71534825,1081840,1081840,40.715348,-73.960241
-73.96024116,40.71534825,1081846,1081846,40.715348,-73.960241
-73.95643107,40.69064950,1081878,1081878,40.690649,-73.956431
-73.96024116,40.71534825,1082178,1082178,40.715348,-73.960241
-73.95643107,40.69064950,1082230,1082230,40.690649,-73.956431
-73.96023854,40.68900443,1082264,1082264,40.689004,-73.960239
-73.96087600,40.71045100,1082350,1082350,40.710451,-73.960876
-73.99548059,40.70037867,1082448,1082448,40.700379,-73.995481
-73.99548059,40.70037867,1082451,1082451,40.700379,-73.995481
-73.96087600,40.71045100,1082570,1082570,40.710451,-73.960876
-73.96087600,40.71045100,1082590,1082590,40.710451,-73.960876
-73.98912867,40.68926942,1083145,1083145,40.689269,-73.989129
-73.96024116,40.71534825,1083271,1083271,40.715348,-73.960241
-73.96087600,40.71045100,1083382,1083382,40.710451,-73.960876
-73.96408963,40.70853074,1083395,1083395,40.708531,-73.964090
-73.96087600,40.71045100,1083396,1083396,40.710451,-73.960876
-73.96087600,40.71045100,1083464,1083464,40.710451,-73.960876
-73.98912867,40.68926942,1083596,1083596,40.689269,-73.989129
-73.96023854,40.68900443,1083642,1083642,40.689004,-73.960239
-73.96986848,40.69794000,1083842,1083842,40.697940,-73.969868
-73.99548059,40.70037867,1084126,1084126,40.700379,-73.995481
-73.98068914,40.69839895,1084272,1084272,40.698399,-73.980689
-73.99052739,40.69475701,1084364,1084364,40.694757,-73.990527
-73.99052739,40.69475701,1084485,1084485,40.694757,-73.990527
-73.97100056,40.70531194,1084615,1084615,40.705312,-73.971001
-73.97493121,40.68981035,1084673,1084673,40.689810,-73.974931
-73.97632328,40.68382604,1084681,1084681,40.683826,-73.976323
-73.96834101,40.70827295,1084820,1084820,40.708273,-73.968341
-73.97632328,40.68382604,1084964,1084964,40.683826,-73.976323
-73.97992700,40.69977300,1084980,1084980,40.699773,-73.979927
-73.96087600,40.71045100,1085193,1085193,40.710451,-73.960876
-73.96087600,40.71045100,1085449,1085449,40.710451,-73.960876
-73.96087600,40.71045100,1085456,1085456,40.710451,-73.960876
-73.99052739,40.69475701,1085545,1085545,40.694757,-73.990527
-73.99548059,40.70037867,1085742,1085742,40.700379,-73.995481
-73.97703874,40.69327018,1085795,1085795,40.693270,-73.977039
-73.96087600,40.71045100,1085892,1085892,40.710451,-73.960876
-73.98362464,40.69474881,1085930,1085930,40.694749,-73.983625
-73.96986848,40.69794000,1086175,1086175,40.697940,-73.969868
-73.96834101,40.70827295,1086197,1086197,40.708273,-73.968341
-73.96087600,40.71045100,1086419,1086419,40.710451,-73.960876
-73.97992700,40.69977300,1086480,1086480,40.699773,-73.979927
-73.97372990,40.69178230,1086617,1086617,40.691782,-73.973730
-73.97992700,40.69977300,1086642,1086642,40.699773,-73.979927
-73.97372990,40.69178230,1086816,1086816,40.691782,-73.973730
-73.97372990,40.69178230,1086914,1086914,40.691782,-73.973730
-73.99052739,40.69475701,1086973,1086973,40.694757,-73.990527
-73.97493121,40.68981035,1087137,1087137,40.689810,-73.974931
-73.98912867,40.68926942,1087140,1087140,40.689269,-73.989129
-73.98912867,40.68926942,1087141,1087141,40.689269,-73.989129
-73.96087600,40.71045100,1087143,1087143,40.710451,-73.960876
-73.97372990,40.69178230,1087414,1087414,40.691782,-73.973730
-73.97372990,40.69178230,1087426,1087426,40.691782,-73.973730
-73.96563307,40.68650065,1087512,1087512,40.686501,-73.965633
-73.96986848,40.69794000,1087571,1087571,40.697940,-73.969868
-73.96476280,40.68851534,1087633,1087633,40.688515,-73.964763
-73.97703874,40.69327018,1087790,1087790,40.693270,-73.977039
-73.96986848,40.69794000,1087793,1087793,40.697940,-73.969868
-73.96087600,40.71045100,1087796,1087796,40.710451,-73.960876
-73.95381995,40.69331716,1087815,1087815,40.693317,-73.953820
-73.96024116,40.71534825,1087836,1087836,40.715348,-73.960241
-73.98362464,40.69474881,1087854,1087854,40.694749,-73.983625
-73.99548059,40.70037867,1087934,1087934,40.700379,-73.995481
-73.96024116,40.71534825,1088023,1088023,40.715348,-73.960241
-73.96087600,40.71045100,1088042,1088042,40.710451,-73.960876
-73.98362464,40.69474881,1088045,1088045,40.694749,-73.983625
-73.97632328,40.68382604,1088069,1088069,40.683826,-73.976323
-73.96024116,40.71534825,1088218,1088218,40.715348,-73.960241
-73.96023854,40.68900443,1088293,1088293,40.689004,-73.960239
-73.97632328,40.68382604,1088421,1088421,40.683826,-73.976323
-73.96087600,40.71045100,1088789,1088789,40.710451,-73.960876
-73.96087600,40.71045100,1088816,1088816,40.710451,-73.960876
-73.96986848,40.69794000,1089050,1089050,40.697940,-73.969868
-73.97992700,40.69977300,1089301,1089301,40.699773,-73.979927
-73.98362464,40.69474881,1089340,1089340,40.694749,-73.983625
-73.96024116,40.71534825,1089484,1089484,40.715348,-73.960241
-73.96024116,40.71534825,1089650,1089650,40.715348,-73.960241
-73.96087600,40.71045100,1089695,1089695,40.710451,-73.960876
-73.96087600,40.71045100,1089696,1089696,40.710451,-73.960876
-73.95381995,40.69331716,1089720,1089720,40.693317,-73.953820
-73.98912867,40.68926942,1089913,1089913,40.689269,-73.989129
-73.96087600,40.71045100,1089918,1089918,40.710451,-73.960876
-73.99052739,40.69475701,1089927,1089927,40.694757,-73.990527
-73.98362464,40.69474881,1090058,1090058,40.694749,-73.983625
-73.96834101,40.70827295,1090077,1090077,40.708273,-73.968341
-73.96986848,40.69794000,1090082,1090082,40.697940,-73.969868
-73.96024116,40.71534825,1090130,1090130,40.715348,-73.960241
-73.98912867,40.68926942,1090217,1090217,40.689269,-73.989129
-73.96023854,40.68900443,1090237,1090237,40.689004,-73.960239
-73.95643107,40.69064950,1090517,1090517,40.690649,-73.956431
-73.95643107,40.69064950,1090518,1090518,40.690649,-73.956431
-73.96986848,40.69794000,1090562,1090562,40.697940,-73.969868
-73.97100056,40.70531194,1090595,1090595,40.705312,-73.971001
-73.98912867,40.68926942,1091044,1091044,40.689269,-73.989129
-73.96024116,40.71534825,1091055,1091055,40.715348,-73.960241
-73.96087600,40.71045100,1091294,1091294,40.710451,-73.960876
-73.96087600,40.71045100,1091297,1091297,40.710451,-73.960876
-73.98912867,40.68926942,1091301,1091301,40.689269,-73.989129
-73.95643107,40.69064950,1091312,1091312,40.690649,-73.956431
-73.96476280,40.68851534,1091572,1091572,40.688515,-73.964763
-73.98362464,40.69474881,1091599,1091599,40.694749,-73.983625
-73.96087600,40.71045100,1091693,1091693,40.710451,-73.960876
-73.96087600,40.71045100,1091721,1091721,40.710451,-73.960876
-73.96834101,40.70827295,1091773,1091773,40.708273,-73.968341
-73.97632328,40.68382604,1091781,1091781,40.683826,-73.976323
-73.98362464,40.69474881,1091798,1091798,40.694749,-73.983625
-73.99548059,40.70037867,1091800,1091800,40.700379,-73.995481
-73.96024116,40.71534825,1091825,1091825,40.715348,-73.960241
-73.98068914,40.69839895,1091878,1091878,40.698399,-73.980689
-73.96087600,40.71045100,1091934,1091934,40.710451,-73.960876
-73.98912867,40.68926942,1092067,1092067,40.689269,-73.989129
-73.98362464,40.69474881,1092092,1092092,40.694749,-73.983625
-73.97992700,40.69977300,1092117,1092117,40.699773,-73.979927
-73.95643107,40.69064950,1092242,1092242,40.690649,-73.956431
-73.97632328,40.68382604,1092292,1092292,40.683826,-73.976323
-73.97632328,40.68382604,1092329,1092329,40.683826,-73.976323
-73.95381995,40.69331716,1092368,1092368,40.693317,-73.953820
-73.98068914,40.69839895,1092407,1092407,40.698399,-73.980689
-73.96087600,40.71045100,1092413,1092413,40.710451,-73.960876
-73.98362464,40.69474881,1092440,1092440,40.694749,-73.983625
-73.96087600,40.71045100,1092503,1092503,40.710451,-73.960876
-73.99052739,40.69475701,1092642,1092642,40.694757,-73.990527
-73.95643107,40.69064950,1092676,1092676,40.690649,-73.956431
-73.98912867,40.68926942,1092766,1092766,40.689269,-73.989129
-73.98912867,40.68926942,1092783,1092783,40.689269,-73.989129
-73.96986848,40.69794000,1092904,1092904,40.697940,-73.969868
-73.96024116,40.71534825,1092926,1092926,40.715348,-73.960241
-73.96024116,40.71534825,1093210,1093210,40.715348,-73.960241
-73.96834101,40.70827295,1093230,1093230,40.708273,-73.968341
-73.98912867,40.68926942,1093385,1093385,40.689269,-73.989129
-73.95381995,40.69331716,1093394,1093394,40.693317,-73.953820
-73.96834101,40.70827295,1093664,1093664,40.708273,-73.968341
-73.97493121,40.68981035,1093827,1093827,40.689810,-73.974931
-73.97703874,40.69327018,1093865,1093865,40.693270,-73.977039
-73.97632328,40.68382604,1093893,1093893,40.683826,-73.976323
-73.97632328,40.68382604,1093910,1093910,40.683826,-73.976323
-73.98362464,40.69474881,1093957,1093957,40.694749,-73.983625
-73.98362464,40.69474881,1093969,1093969,40.694749,-73.983625
-73.96834101,40.70827295,1094171,1094171,40.708273,-73.968341
-73.99548059,40.70037867,1094226,1094226,40.700379,-73.995481
-73.98068914,40.69839895,1094260,1094260,40.698399,-73.980689
-73.99548059,40.70037867,1094314,1094314,40.700379,-73.995481
-73.98068914,40.69839895,1094327,1094327,40.698399,-73.980689
-73.95381995,40.69331716,1094481,1094481,40.693317,-73.953820
-73.97632328,40.68382604,1094499,1094499,40.683826,-73.976323
-73.97632328,40.68382604,1094599,1094599,40.683826,-73.976323
-73.96024116,40.71534825,1094620,1094620,40.715348,-73.960241
-73.97632328,40.68382604,1094637,1094637,40.683826,-73.976323
-73.98912867,40.68926942,1094651,1094651,40.689269,-73.989129
-73.98362464,40.69474881,1094759,1094759,40.694749,-73.983625
-73.98362464,40.69474881,1094760,1094760,40.694749,-73.983625
-73.95381995,40.69331716,1094801,1094801,40.693317,-73.953820
-73.97632328,40.68382604,1094813,1094813,40.683826,-73.976323
-73.96024116,40.71534825,1094854,1094854,40.715348,-73.960241
-73.96024116,40.71534825,1094862,1094862,40.715348,-73.960241
-73.98912867,40.68926942,1094885,1094885,40.689269,-73.989129
-73.98912867,40.68926942,1095024,1095024,40.689269,-73.989129
-73.97493121,40.68981035,1095184,1095184,40.689810,-73.974931
-73.96834101,40.70827295,1095249,1095249,40.708273,-73.968341
-73.97632328,40.68382604,1095341,1095341,40.683826,-73.976323
-73.97372990,40.69178230,1095365,1095365,40.691782,-73.973730
-73.98068914,40.69839895,1095407,1095407,40.698399,-73.980689
-73.98912867,40.68926942,1095497,1095497,40.689269,-73.989129
-73.96024116,40.71534825,1095595,1095595,40.715348,-73.960241
-73.96087600,40.71045100,1095612,1095612,40.710451,-73.960876
-73.96087600,40.71045100,1095704,1095704,40.710451,-73.960876
-73.96087600,40.71045100,1095726,1095726,40.710451,-73.960876
-73.97372990,40.69178230,1095731,1095731,40.691782,-73.973730
-73.97703874,40.69327018,1095938,1095938,40.693270,-73.977039
-73.97493121,40.68981035,1095973,1095973,40.689810,-73.974931
-73.97632328,40.68382604,1096071,1096071,40.683826,-73.976323
-73.97632328,40.68382604,1096076,1096076,40.683826,-73.976323
-73.96087600,40.71045100,1096137,1096137,40.710451,-73.960876
-73.98912867,40.68926942,1096180,1096180,40.689269,-73.989129
-73.98912867,40.68926942,1096226,1096226,40.689269,-73.989129
-73.98912867,40.68926942,1096229,1096229,40.689269,-73.989129
-73.99548059,40.70037867,1096448,1096448,40.700379,-73.995481
-73.97703874,40.69327018,1096547,1096547,40.693270,-73.977039
-73.98912867,40.68926942,1096549,1096549,40.689269,-73.989129
-73.98912867,40.68926942,1096591,1096591,40.689269,-73.989129
-73.97372990,40.69178230,1096593,1096593,40.691782,-73.973730
-73.96087600,40.71045100,1096619,1096619,40.710451,-73.960876
-73.96834101,40.70827295,1096660,1096660,40.708273,-73.968341
-73.96834101,40.70827295,1096680,1096680,40.708273,-73.968341
-73.96024116,40.71534825,1096785,1096785,40.715348,-73.960241
-73.97632328,40.68382604,1096787,1096787,40.683826,-73.976323
-73.97632328,40.68382604,1096788,1096788,40.683826,-73.976323
-73.95381995,40.69331716,1096841,1096841,40.693317,-73.953820
-73.95381995,40.69331716,1096858,1096858,40.693317,-73.953820
-73.96024116,40.71534825,1096859,1096859,40.715348,-73.960241
-73.95643107,40.69064950,1096879,1096879,40.690649,-73.956431
-73.96024116,40.71534825,1096921,1096921,40.715348,-73.960241
-73.96024116,40.71534825,1096959,1096959,40.715348,-73.960241
-73.96087600,40.71045100,1097036,1097036,40.710451,-73.960876
-73.96087600,40.71045100,1097119,1097119,40.710451,-73.960876
-73.96087600,40.71045100,1097133,1097133,40.710451,-73.960876
-73.96024116,40.71534825,1097171,1097171,40.715348,-73.960241
-73.96834101,40.70827295,1097180,1097180,40.708273,-73.968341
-73.96834101,40.70827295,1097191,1097191,40.708273,-73.968341
-73.96834101,40.70827295,1097198,1097198,40.708273,-73.968341
-73.97632328,40.68382604,1097204,1097204,40.683826,-73.976323
-73.98912867,40.68926942,1097216,1097216,40.689269,-73.989129
-73.96024116,40.71534825,1097222,1097222,40.715348,-73.960241
-73.96024116,40.71534825,1097223,1097223,40.715348,-73.960241
-73.98912867,40.68926942,1097224,1097224,40.689269,-73.989129
-73.96087600,40.71045100,1097230,1097230,40.710451,-73.960876
-73.96563307,40.68650065,1097242,1097242,40.686501,-73.965633
-73.96087600,40.71045100,1097291,1097291,40.710451,-73.960876
-73.96087600,40.71045100,1097294,1097294,40.710451,-73.960876
-73.96476280,40.68851534,1097608,1097608,40.688515,-73.964763
-73.98362464,40.69474881,1097616,1097616,40.694749,-73.983625
-73.99052739,40.69475701,1097710,1097710,40.694757,-73.990527
-73.97632328,40.68382604,1097738,1097738,40.683826,-73.976323
-73.95381995,40.69331716,1097789,1097789,40.693317,-73.953820
-73.96023854,40.68900443,1097808,1097808,40.689004,-73.960239
-73.97632328,40.68382604,1097862,1097862,40.683826,-73.976323
-73.96023854,40.68900443,1097909,1097909,40.689004,-73.960239
-73.98912867,40.68926942,1097930,1097930,40.689269,-73.989129
-73.98912867,40.68926942,1098108,1098108,40.689269,-73.989129
-73.96563307,40.68650065,1098141,1098141,40.686501,-73.965633
-73.97992700,40.69977300,1098225,1098225,40.699773,-73.979927
-73.97992700,40.69977300,1098257,1098257,40.699773,-73.979927
-73.95381995,40.69331716,1098296,1098296,40.693317,-73.953820
-73.96087600,40.71045100,1098383,1098383,40.710451,-73.960876
-73.96024116,40.71534825,1098411,1098411,40.715348,-73.960241
-73.98362464,40.69474881,1098437,1098437,40.694749,-73.983625
-73.96087600,40.71045100,1098441,1098441,40.710451,-73.960876
-73.96087600,40.71045100,1098480,1098480,40.710451,-73.960876
-73.97632328,40.68382604,1098500,1098500,40.683826,-73.976323
-73.96087600,40.71045100,1098688,1098688,40.710451,-73.960876
-73.97632328,40.68382604,1098706,1098706,40.683826,-73.976323
-73.98912867,40.68926942,1098751,1098751,40.689269,-73.989129
-73.97372990,40.69178230,1098860,1098860,40.691782,-73.973730
-73.96024116,40.71534825,1098920,1098920,40.715348,-73.960241
-73.98912867,40.68926942,1098927,1098927,40.689269,-73.989129
-73.98912867,40.68926942,1098996,1098996,40.689269,-73.989129
-73.96024116,40.71534825,1099002,1099002,40.715348,-73.960241
-73.96087600,40.71045100,1099052,1099052,40.710451,-73.960876
-73.96024116,40.71534825,1099053,1099053,40.715348,-73.960241
-73.96087600,40.71045100,1099068,1099068,40.710451,-73.960876
-73.96087600,40.71045100,1099069,1099069,40.710451,-73.960876
-73.96087600,40.71045100,1099073,1099073,40.710451,-73.960876
-73.96024116,40.71534825,1099163,1099163,40.715348,-73.960241
-73.96023854,40.68900443,1099230,1099230,40.689004,-73.960239
-73.98912867,40.68926942,1099239,1099239,40.689269,-73.989129
-73.96986848,40.69794000,1099337,1099337,40.697940,-73.969868
-73.97632328,40.68382604,1099338,1099338,40.683826,-73.976323
-73.96986848,40.69794000,1099356,1099356,40.697940,-73.969868
-73.96024116,40.71534825,1099394,1099394,40.715348,-73.960241
-73.96563307,40.68650065,1099406,1099406,40.686501,-73.965633
-73.96024116,40.71534825,1099517,1099517,40.715348,-73.960241
-73.96024116,40.71534825,1099531,1099531,40.715348,-73.960241
-73.98912867,40.68926942,1099538,1099538,40.689269,-73.989129
-73.97493121,40.68981035,1099570,1099570,40.689810,-73.974931
-73.96408963,40.70853074,1099778,1099778,40.708531,-73.964090
-73.96024116,40.71534825,1099784,1099784,40.715348,-73.960241
-73.97632328,40.68382604,1099795,1099795,40.683826,-73.976323
-73.96087600,40.71045100,1099872,1099872,40.710451,-73.960876
-73.96087600,40.71045100,1099905,1099905,40.710451,-73.960876
-73.96087600,40.71045100,1099906,1099906,40.710451,-73.960876
-73.97493121,40.68981035,1099926,1099926,40.689810,-73.974931
-73.98068914,40.69839895,1100116,1100116,40.698399,-73.980689
-73.98068914,40.69839895,1100117,1100117,40.698399,-73.980689
-73.97632328,40.68382604,1100150,1100150,40.683826,-73.976323
-73.96087600,40.71045100,1100188,1100188,40.710451,-73.960876
-73.97493121,40.68981035,1100411,1100411,40.689810,-73.974931
-73.96024116,40.71534825,1100424,1100424,40.715348,-73.960241
-73.96087600,40.71045100,1100449,1100449,40.710451,-73.960876
-73.96087600,40.71045100,1100453,1100453,40.710451,-73.960876
-73.96563307,40.68650065,1100630,1100630,40.686501,-73.965633
-73.96563307,40.68650065,1100634,1100634,40.686501,-73.965633
-73.98362464,40.69474881,1100647,1100647,40.694749,-73.983625
-73.97493121,40.68981035,1100693,1100693,40.689810,-73.974931
-73.98068914,40.69839895,1100733,1100733,40.698399,-73.980689
-73.96476280,40.68851534,1100772,1100772,40.688515,-73.964763
-73.98362464,40.69474881,1100810,1100810,40.694749,-73.983625
-73.96834101,40.70827295,1100949,1100949,40.708273,-73.968341
-73.96087600,40.71045100,1101024,1101024,40.710451,-73.960876
-73.98362464,40.69474881,1101114,1101114,40.694749,-73.983625
-73.97493121,40.68981035,1101140,1101140,40.689810,-73.974931
-73.96024116,40.71534825,1101212,1101212,40.715348,-73.960241
-73.96408963,40.70853074,1101225,1101225,40.708531,-73.964090
-73.96563307,40.68650065,1101312,1101312,40.686501,-73.965633
-73.96986848,40.69794000,1101438,1101438,40.697940,-73.969868
-73.97632328,40.68382604,1101440,1101440,40.683826,-73.976323
-73.98912867,40.68926942,1101503,1101503,40.689269,-73.989129
-73.98912867,40.68926942,1101736,1101736,40.689269,-73.989129
-73.96023854,40.68900443,1101740,1101740,40.689004,-73.960239
-73.96563307,40.68650065,1101789,1101789,40.686501,-73.965633
-73.96024116,40.71534825,1101935,1101935,40.715348,-73.960241
-73.96563307,40.68650065,1101963,1101963,40.686501,-73.965633
-73.98362464,40.69474881,1102025,1102025,40.694749,-73.983625
-73.98912867,40.68926942,1102193,1102193,40.689269,-73.989129
-73.96834101,40.70827295,1102258,1102258,40.708273,-73.968341
-73.99548059,40.70037867,1102280,1102280,40.700379,-73.995481
-73.97493121,40.68981035,1102383,1102383,40.689810,-73.974931
-73.96087600,40.71045100,1102510,1102510,40.710451,-73.960876
-73.96087600,40.71045100,1102518,1102518,40.710451,-73.960876
-73.96087600,40.71045100,1102720,1102720,40.710451,-73.960876
-73.97493121,40.68981035,1102751,1102751,40.689810,-73.974931
-73.96563307,40.68650065,1102795,1102795,40.686501,-73.965633
-73.98362464,40.69474881,1102807,1102807,40.694749,-73.983625
-73.96563307,40.68650065,1102815,1102815,40.686501,-73.965633
-73.97632328,40.68382604,1102847,1102847,40.683826,-73.976323
-73.98362464,40.69474881,1102875,1102875,40.694749,-73.983625
-73.96024116,40.71534825,1102930,1102930,40.715348,-73.960241
-73.97703874,40.69327018,1103041,1103041,40.693270,-73.977039
-73.96563307,40.68650065,1103044,1103044,40.686501,-73.965633
-73.96834101,40.70827295,1103211,1103211,40.708273,-73.968341
-73.98362464,40.69474881,1103212,1103212,40.694749,-73.983625
-73.97100056,40.70531194,1103290,1103290,40.705312,-73.971001
-73.98068914,40.69839895,1103298,1103298,40.698399,-73.980689
-73.96563307,40.68650065,1103307,1103307,40.686501,-73.965633
-73.97372990,40.69178230,1103389,1103389,40.691782,-73.973730
-73.97372990,40.69178230,1103471,1103471,40.691782,-73.973730
-73.96087600,40.71045100,1103638,1103638,40.710451,-73.960876
-73.97372990,40.69178230,1103666,1103666,40.691782,-73.973730
-73.95381995,40.69331716,1103775,1103775,40.693317,-73.953820
-73.96834101,40.70827295,1103847,1103847,40.708273,-73.968341
-73.98362464,40.69474881,1104027,1104027,40.694749,-73.983625
-73.97372990,40.69178230,1104043,1104043,40.691782,-73.973730
-73.96087600,40.71045100,1104228,1104228,40.710451,-73.960876
-73.95643107,40.69064950,1104260,1104260,40.690649,-73.956431
-73.98068914,40.69839895,1104265,1104265,40.698399,-73.980689
-73.96023854,40.68900443,1104270,1104270,40.689004,-73.960239
-73.96563307,40.68650065,1104291,1104291,40.686501,-73.965633
-73.98362464,40.69474881,1104303,1104303,40.694749,-73.983625
-73.96563307,40.68650065,1104372,1104372,40.686501,-73.965633
-73.97372990,40.69178230,1104376,1104376,40.691782,-73.973730
-73.97372990,40.69178230,1104385,1104385,40.691782,-73.973730
-73.97493121,40.68981035,1104453,1104453,40.689810,-73.974931
-73.97372990,40.69178230,1104526,1104526,40.691782,-73.973730
-73.95381995,40.69331716,1104564,1104564,40.693317,-73.953820
-73.96023854,40.68900443,1104722,1104722,40.689004,-73.960239
-73.97372990,40.69178230,1104772,1104772,40.691782,-73.973730
-73.97372990,40.69178230,1104841,1104841,40.691782,-73.973730
-73.97372990,40.69178230,1104845,1104845,40.691782,-73.973730
-73.97372990,40.69178230,1104852,1104852,40.691782,-73.973730
-73.98912867,40.68926942,1104858,1104858,40.689269,-73.989129
-73.96834101,40.70827295,1104921,1104921,40.708273,-73.968341
-73.98362464,40.69474881,1105018,1105018,40.694749,-73.983625
-73.96024116,40.71534825,1105049,1105049,40.715348,-73.960241
-73.95381995,40.69331716,1105054,1105054,40.693317,-73.953820
-73.96476280,40.68851534,1105167,1105167,40.688515,-73.964763
-73.97493121,40.68981035,1105198,1105198,40.689810,-73.974931
